小区,房屋数量,count,均价变动,lng,lat,地址
红旗四街坊,108,34392.0,-0.0148224,121.40428999999999,31.018152,"景谷路192弄,景谷路206弄,景谷路265弄,景谷路176弄,凤庆路1061弄,碧江路502弄"
江川二村(北区),3,24516.0,-0.26303499999999996,121.276252,31.120645,鼓浪路700弄1-73号
中环国际公寓(一期),192,57284.0,0.00778807,121.433706,31.340142999999998,场北路551弄
臻园(别墅),60,167208.0,0.00166785,121.408341,31.196169,古北路1551弄
东安四村,105,75739.0,-0.0201171,121.457854,31.192978999999998,东安四村
马桥西街小区,131,27073.0,-0.0228383,121.374876,31.033846999999998,西新路58弄
宝华栎庭,42,68847.0,0.039399199999999995,121.335338,31.305408,丰翔路3109弄
海景花苑,22,6284.0,0.00975091,121.22383400000001,30.276382,庵余路
迎园新村三坊,18,29345.0,-0.0131602,121.26649099999999,31.381707000000002,迎园新村三坊1-46号
襄阳南路368号小区,48,184565.0,0.0620023,121.46410700000001,31.214221000000002,襄阳南路368号
襄阳南路254号小区,10,139654.0,-0.141942,121.463803,31.217637,襄阳南路254号
怡华苑,28,57147.0,0.011701999999999999,121.425173,31.278245000000002,怡华苑路188弄
国际公寓,23,61498.0,0.038862,121.496905,31.267747999999997,四平路186号
嘉宝公寓,32,25161.0,-0.0499162,121.247426,31.386342,清河路205弄
邻里苑,390,50223.0,0.00641451,121.38723200000001,31.107827,沪闵路5600弄88支弄
东方巴黎霞飞苑,391,110910.0,0.041085199999999995,121.465088,31.220459,南昌路555号
和玫坊,11,109827.0,-0.00571534,121.476298,31.215706,建国中路61弄1-8号
佘山3号,342,42656.0,-0.0007310460000000001,121.20628,31.119460999999998,泗陈公路4388弄
中桥大楼,78,68937.0,-0.0125751,121.41720600000001,31.247656,曹杨路903弄
世界花园别墅,10,165701.0,0.0240725,121.442986,31.21265,兴国路338弄
南昌路100弄小区,70,126523.0,-0.108822,121.4753,31.225555,南昌路100弄
正元里,18,145631.0,,121.473825,31.227443,成都南路
协和里,9,121065.0,-0.000245461,121.477172,31.241226,黄河路132弄
复旦小区,181,59436.0,0.015786099999999997,121.480226,31.298465000000004,"水电路1324弄9支弄1-31号,水电路1324弄2支弄,水电路1324弄5支弄"
徐汇江南新村,20,76895.0,0.0912249,121.469298,31.198412,小木桥路511弄
立信大厦,32,49869.0,-0.113784,121.435864,31.186443,中山西路2330弄
沈巷新村(北区),14,23180.0,0.0741555,121.41786299999998,31.42401,月罗路269弄1-42号
万科四季花城(公寓),160,42444.0,-0.0238273,121.451282,31.389763000000002,镇泰路111弄
东苑古龙城古龙尚居,160,76368.0,-0.0095375,121.405988,31.156639000000002,古龙路300弄1-17号
薇馨家园,34,42970.0,0.00742381,121.43886499999999,31.122214000000003,春申路1580弄
盛世家园(北区),230,58274.0,-0.000345449,121.45527,31.262586,交通西路108弄
西郊华庭,194,76625.0,0.00301338,121.393483,31.206822,虹桥路1889弄
亭林华城康宁嘉园,78,11691.0,0.017443900000000002,121.33067,30.909710999999998,林珍路58弄
鸿发苑,55,84033.0,0.057731399999999995,121.438796,31.207907000000002,新华路2号
常熟路118弄小区,19,125598.0,0.023739,121.454254,31.222533000000002,常熟路118弄
西南名苑(别墅),9,32428.0,0.013762700000000001,121.274105,31.122318,陈公路501弄
虹枫大楼,18,69340.0,0.214604,121.43744,31.200616999999998,广元西路629号
宁村,88,134438.0,-0.179265,121.445982,31.205625,广元路158弄1-21号
雅仕轩,257,39898.0,-0.00270384,121.352718,31.099399,莘松路1155弄
凯成苑,9,52578.0,0.0656423,121.46886699999999,31.254586,共和新路318弄
远香舫庭苑,18,36021.0,-0.0679805,121.27203999999999,31.36634,洪德路38弄
乌鲁木齐南路甲1号公馆,1,252068.0,-0.20434000000000002,121.45464399999999,31.214884,乌鲁木齐南路1号
绿波景园,30,32560.0,-0.0264781,121.27868600000001,31.114604999999997,江川南路25弄
普陀四村,68,56903.0,-0.0357636,121.422198,31.241651,白玉路
华欣家园,523,51415.0,-0.0142744,121.466972,31.125794,龙吴路2418弄
耀江花园,712,110613.0,0.00918517,121.498921,31.204607,西藏南路1739弄
老沪太路208弄小区,1,60883.0,-0.0470194,121.459728,31.27423,老沪太路208弄
金都苑,131,71126.0,-0.033225199999999996,121.43005900000001,31.222213,定西路1310弄
德义大楼,12,81163.0,-0.141539,121.468024,31.237589,石门二路15弄
康惠苑,101,86086.0,0.09206,121.438806,31.171318,康健路16弄
飞碟苑,104,33871.0,-0.004200100000000001,121.40151399999999,31.033269,银春路1800弄
海天公寓,29,84750.0,-0.0630405,121.44814299999999,31.197770000000002,天钥桥路180弄2号
天山小区,18,68790.0,0.11746,121.412958,31.216896000000002,天山路938弄
新天山五村,41,65171.0,-0.030131599999999998,121.402924,31.214777,新天山五村
君临天下花园(公寓),12,52832.0,0.00961142,121.40109299999999,31.097413,银都路3399弄
广元路新里,161,143855.0,-0.09636549999999999,121.444376,31.205432000000002,广元路150号
进贤老公寓,1,96293.0,0.0376647,121.46635400000001,31.227522999999998,茂名南路50弄
新乐路138号,27,107266.0,-0.169542,121.46127299999999,31.224061,新乐路138号
乐山一村,9,86010.0,-0.0161042,121.43526000000001,31.204187,番禺路801弄
好旺苑,27,57989.0,0.013360399999999998,121.414258,31.289528000000004,行知路760弄
重新小区,9,64030.0,-0.14718699999999998,121.476224,31.233128999999998,"重庆北路216弄,武胜路429弄"
衡山路58号小区,10,99436.0,-0.0170614,121.45233300000001,31.210695,衡山路58号
御湖别墅,626,54569.0,-0.0167928,121.248341,31.158259,青平公路2558弄
宏泰公寓,50,82261.0,-0.013984,121.477204,31.232458,大沽路186弄
康佳苑,11,60496.0,-0.07003889999999999,121.43820900000001,31.155225,石龙路885弄
佳莲花苑,9,38546.0,-0.00755886,121.390156,31.277063000000002,真南路822弄
惠工新村,29,38119.0,-0.017124,121.41858,31.185568,桂林路626弄1-28号
真如新村,1,39272.0,,121.40940800000001,31.251406,真如新村
江学路555弄小区,9,25348.0,0.0243081,121.217973,31.039666999999998,江学路555弄
檀乡湾,105,39370.0,0.000649427,121.42418899999998,31.362880999999998,水产西路729弄
锦苑小区,113,57311.0,-0.00440521,121.47643799999999,31.302809000000003,"车站北路611弄,凉城路589弄,汶水东路717弄,车站北路625弄,凉城路585弄"
金诚花园,11,72666.0,0.00130906,121.43511299999999,31.189352000000003,中山西路2099弄
汇丰沁苑(南区),40,41571.0,-0.0280582,121.33457299999999,31.263378000000003,临夏路801弄
南阳小区,44,99072.0,0.0167512,121.45714,31.233913,南阳路183弄1-2号
上海阳城,10,61112.0,-0.0061635,121.406236,31.127140999999998,罗锦路888弄三支弄
淞南六村,146,43023.0,0.0300823,121.493195,31.34242,淞南六村
淮海中路1274号小区,1,110665.0,0.05739299999999999,121.458739,31.220421999999996,淮海中路1274号
建国西路211弄小区,113,117731.0,0.0273943,121.468199,31.212117,建国西路211弄
阳曲路50弄小区,18,50072.0,-0.0258564,121.468299,31.312661,阳曲路50弄
浦江坤庭,111,60000.0,,121.49841,31.098213,浦锦路1181弄
金汇公寓,9,22823.0,-0.0745041,121.26436799999999,31.388465000000004,金沙路115弄
航天公寓,37,115646.0,,121.417397,31.186263,"钦州北路939弄,钦州路927弄1-6号"
思南新苑,269,106658.0,0.00766363,121.476947,31.214579999999998,思南路88弄
华山路639弄小区,9,114736.0,,121.44764199999999,31.221861999999998,华山路639弄
罗南别墅,59,26517.0,-0.130359,121.36588700000001,31.393646999999998,沪太路6525弄
东体小区,79,67882.0,0.099539,121.495405,31.285173999999998,玉田路414弄
静城公寓(静安新城二区),7,44455.0,-0.00647346,121.38906200000001,31.163389000000002,漕宝路1467弄2区61号
中包公寓,40,88631.0,-0.134773,121.434816,31.222583,宣化路151弄
沪贵苑,28,72193.0,-0.0193078,121.43985,31.193599,蒲汇塘路101号
振和公寓,21,59916.0,0.00218538,121.471021,31.273599,柳营路328弄
乌北小区,14,120000.0,,121.44986100000001,31.223853000000002,"乌鲁木齐北路498弄,乌鲁木齐北路468弄24-112号"
合生朗廷园,234,34804.0,-0.03729930000000001,121.207352,31.163418,镇乐路199弄
华东大厦,19,49332.0,0.127616,121.47545,31.251340999999996,晋元路310弄2号
合景峰汇,500,21242.0,-0.00146852,121.26469499999999,31.3502,天祝路555弄
西庭网球俱乐部和公寓,62,44749.0,0.0307782,121.29298200000001,31.207746999999998,金丰路555弄
梦景苑,139,57006.0,-0.006921300000000001,121.41561000000002,31.132856,罗秀路1701弄
建设新村,58,62979.0,0.013877,121.49323400000002,31.276308,欧阳路378弄
大华公园世家康华苑(三期),59,56582.0,0.00911021,121.414023,31.285970000000002,华灵路1781弄
佳翔苑,198,27124.0,7.11955e-05,121.343966,31.406853,陆翔路3489弄
陕西南路582弄小区,125,155321.0,0.0224976,121.467817,31.213223,陕西南路582弄1-46号
静安凤凰苑,28,103832.0,0.018943099999999997,121.44803300000001,31.240109000000004,胶州路588号
新北街227弄小区,10,23815.0,-0.178774,121.325414,31.069598,新北街227弄
达安河畔雅苑,64,69502.0,-0.03307380000000001,121.456341,31.248831,安远路5弄1-3号
金汤社区嘉尚坊,28,49693.0,-0.00146891,121.38336399999999,31.256990999999996,金汤路655弄
锦城公寓,39,70408.0,-0.00969099,121.42414299999999,31.20086,中山西路1231号
虹诚大厦,81,46796.0,-0.029358099999999995,121.498189,31.269204,临平北路88号
佘北家园茸达苑,74,23416.0,0.272685,121.21788000000001,31.125912,青城山路69弄
惠祥公寓,19,93796.0,-0.00326455,121.49425,31.205315000000002,制造局路833弄19号
岭南路50弄小区,18,52800.0,0.030438999999999997,121.462951,31.313032,岭南路50弄
练祁佳城盛蔷坊,27,25252.0,-0.00929272,121.22348500000001,31.391664000000002,秋竹路1001弄
定西路1190弄新里,37,120466.0,0.00896264,121.429759,31.219765000000002,定西路1190弄1-15号
世纪之门,504,71339.0,0.060482100000000004,121.445058,31.253896,江宁路1415弄
荣业里,172,145761.0,-0.0139111,121.473661,31.226616999999997,淮海中路606弄1-23号
瑞丽新村,36,34732.0,0.0407849,121.418124,31.009314,"宾川路311弄,江川路456弄"
重庆北路177弄小区,18,89511.0,-0.0452083,121.476192,31.232504,重庆北路177弄
鸿艺豪苑,128,101231.0,0.00594273,121.45213100000001,31.215768,淮海中路1500弄
共和大厦,51,38381.0,-0.00594703,121.468483,31.26515,"共和新路938号,996号"
华虹一公寓,13,59467.0,0.051329099999999996,121.38716699999999,31.191121999999996,虹中路480弄
亿豪名邸,20,57483.0,-0.021062,121.364646,31.149977000000003,七莘路2358弄
新凯城钟秀苑,138,34294.0,0.00443368,121.24414099999998,31.118068,泗凯路415弄
金鹤新城中房公寓,341,42433.0,0.028822700000000003,121.314752,31.249498,金耀路333弄
绿邑翠苑,189,62747.0,0.0455846,121.455265,31.163062,龙吴路555弄
虹口嘉苑,57,68513.0,-0.00201968,121.485452,31.300838,车站南路198弄
松江世纪花苑二村,13,16775.0,-0.037774,121.32211299999999,30.948916999999998,叶政路628弄
常熟路116弄小区,52,147233.0,-0.0093578,121.453988,31.2227,常熟路116弄
世纪阳光园,2,49289.0,0.025947300000000003,121.39340200000001,31.109136,珠城路99弄1-10号
温宿路小区,1,31310.0,0.118227,121.252792,31.392499,温宿路61弄
南虹公寓,20,82855.0,-0.034892900000000004,121.43898200000001,31.196229,南丹路189弄
凯翔小区,278,75250.0,0.0278702,121.44555,31.176170000000003,龙漕路135弄
中宁别墅,10,76494.0,0.901908,121.421016,31.254946999999998,中宁路138弄
海上名门公寓,220,87762.0,0.00286227,121.433921,31.166194,柳州路181弄
名都古北,394,84380.0,0.00949248,121.406077,31.193887,古北路1700弄
松园别墅,9,64881.0,-0.223843,121.37197900000001,31.203769,哈密路1705号
奔驰别墅,9,39019.0,-0.010559200000000001,121.356727,31.150622,联明路255弄
中信君廷名邸,1872,122388.0,0.0743456,121.46057900000001,31.186730999999998,宛平南路1188弄
沪江园区,85,43823.0,-0.0132529,121.35890500000001,31.185840000000002,航东路775弄
博学楼,10,65739.0,-0.017626,121.47495900000001,31.294798999999998,凉城路465弄45-46号
上海航天人才公寓,54,23579.0,-0.0290717,121.403609,31.054996000000003,新源路1399弄
三春汇秀苑,248,47625.0,0.0244787,121.38126100000001,31.098988000000002,沁春路355弄
达安锦园(一期),113,101898.0,0.0510738,121.448567,31.243916,新丰路518弄
又一村,123,104002.0,-0.0872319,121.451953,31.236403999999997,"常德路545弄,常德路519弄1-24号,新闸路1640弄2-4号"
岳阳路200弄小区,11,122052.0,-0.12901500000000002,121.458068,31.210759999999997,岳阳路200弄
颛溪十村,11,34744.0,-0.0058988999999999995,121.39905800000001,31.067935,颛盛路469弄
复地爱伦坡,139,42990.0,0.00496791,121.349306,31.133821,涞亭南路599弄
旧教师公寓,30,46435.0,0.00263946,121.447981,31.241119,常德路945弄
乌鲁木齐中路27弄小区,38,107796.0,-0.00327259,121.450787,31.222393,乌鲁木齐中路27弄1-9号
绿地嘉尚国际广场,16,16605.0,-0.000406852,121.267357,31.373673999999998,沪宜公路3150号
育苑小区(南区),13,18735.0,-0.00689984,121.299299,31.329010999999998,沪宜公路1866弄
金汇名人苑三街坊,105,51238.0,-0.0323572,121.37928600000001,31.186870000000003,红松路175弄14-54号(双号)
悠和家园,170,78809.0,0.010532099999999999,121.458569,31.272665999999997,洛川中路777弄
影都小区,55,18244.0,-0.0059203,121.315385,31.019492,北松公路4999弄
嘉海雅苑(西区),13,31925.0,-0.028757099999999997,121.321771,31.275846,嘉峪关路379弄
逸村,9,179499.0,0.0949697,121.449941,31.214934999999997,淮海中路1610弄
万科白马花园(南区别墅),50,48131.0,0.09734839999999999,121.345928,31.082262,明中路999弄
华强公寓,73,113927.0,0.0572851,121.45237,31.209507000000002,高安路47弄1号
汇成四村,147,59848.0,-0.0161158,121.44208400000001,31.150185999999998,汇成四村1-100号
世茂佘山庄园,778,183758.0,0.00918223,121.20659599999999,31.115006,佘北公路666号
四川北路2121弄小区,9,40896.0,-0.017641900000000002,121.48836399999999,31.271328000000004,四川北路2121弄
山青小区,118,9828.0,0.20493499999999998,121.426542,30.801314,中一东路270号
香缇公馆(别墅),1,40149.0,0.0669925,121.483921,31.410943,盘古路588弄
四达路220弄小区,9,61799.0,-0.0964592,121.49373999999999,31.273829,四达路220弄1-22号
康强坊,80,69000.0,,121.43145,31.161206,"桂林东街51弄,桂林东街99弄"
久安公寓,36,69344.0,0.09554299999999999,121.49730100000001,31.257907,海宁路105号
西郊名邸,1,48127.0,0.104305,121.283294,31.180504,徐泾中路858弄
科华公寓,122,81257.0,0.08215449999999999,121.436501,31.175034999999998,钦州路500弄
天鸿公寓,48,68183.0,0.0198101,121.40325800000001,31.184633,吴中路677弄99支弄
龙湖蓝湖香颂,27,31822.0,0.0190944,121.26104,31.329377,双单路1509弄
中下塘街小区,19,31778.0,0.053158300000000006,121.24983,31.385354,中下塘街164-178双号
天柱山路17弄小区,9,68993.0,0.048703199999999995,121.499849,31.216905,天柱山路17弄
金丽广场,39,67122.0,0.0561799,121.42631200000001,31.183302,柳州路600弄1、3、7号
华师大一村,66,69272.0,0.00472984,121.41525,31.230977000000003,中山北路3671弄
三湘海尚名邸,132,49422.0,-0.0017934000000000001,121.330859,31.309784000000004,宝翔路188弄
徐虹华庭哈佛印象,182,92823.0,0.0122852,121.432751,31.196094,徐虹北路5弄
明申花园(公寓),156,62475.0,0.00362941,121.404517,31.187140999999997,吴中路633弄
佘北家园梧桐苑,24,19245.0,0.11838900000000001,121.209228,31.132468,小机山路300弄
南郊别墅(公寓),428,45208.0,-0.0149931,121.380592,31.093337,中春路3455弄
友爱小区,29,25793.0,0.033923,121.46439699999999,31.036672999999997,虹梅南路5799弄
吉浦小区,36,56906.0,0.0211965,121.497042,31.314365999999996,吉浦路395弄
昭化路55弄小区,9,64461.0,-0.139926,121.435695,31.219015000000002,昭化路55弄
田林十三村,116,78372.0,0.00304248,121.43100600000001,31.179555999999998,田林东路414弄
忠和坊,9,64432.0,0.00229957,121.436889,31.226025,江苏路320弄
曲沃世纪小区,19,51084.0,0.017943599999999997,121.45138600000001,31.313511,曲沃路79弄
菊泉小区,46,31115.0,0.00952522,121.3801,31.359726000000002,"菊泉街400弄,菊太路300弄,菊太路258弄"
正力公寓,48,71333.0,8.025090000000001e-05,121.438727,31.21043,华山路1520弄55号
上海家园,33,54752.0,-0.0121429,121.397749,31.265110999999997,金鼎路298弄
建宁大厦,19,75201.0,-0.013433,121.43010600000001,31.222835999999997,定西路1310弄10号
实业公寓,184,79514.0,-0.004314500000000001,121.44331499999998,31.199246999999996,漕溪北路28-38号
学宫新村,41,16123.0,0.0265899,121.41063500000001,31.626136,学宫路581号
宝杨路3174号小区,10,22516.0,-0.00159325,121.44653500000001,31.381001,宝杨路3174号
华意贵都,10,26904.0,-0.00353512,121.27020300000001,31.120289,泗凤路
报春四村,15,43706.0,-0.049382999999999996,121.38221100000001,31.126174,报春路862弄
叶榭兴业公寓,15,17010.0,0.0092145,121.301649,30.941648999999998,叶繁路186弄
西江湾路253弄小区,11,59430.0,0.047783400000000004,121.486802,31.275702000000003,西江湾路253弄
虹桥丽景苑,22,59699.0,-0.15021199999999998,121.42395900000001,31.201817,虹桥路1060弄
丰镇小区,69,58027.0,0.012487,121.48704099999999,31.310856,丰镇路2弄
奉浦新村,14,21318.0,-0.0402545,121.463943,30.941885,川南奉公路202弄
华唐苑,96,45232.0,-0.0060256,121.44062,31.107303,虹梅南路2288弄
半岛托斯卡纳,9,11255.0,,121.43220500000001,31.785774,海长路3号
灵艺大厦,30,63625.0,0.129781,121.474524,31.257296999999998,永兴路505号
太阳公寓,17,43846.0,-0.00157354,121.39721100000001,31.20857,水城路47弄
徐家汇花园,775,90709.0,0.00734474,121.453519,31.199109000000004,宛平南路255弄1-35号
曲一花苑,243,79000.0,,121.49643700000001,31.283432,"曲阳路501号,曲阳路551号,大连西路230弄,曲阳路511号,曲阳路531号,曲阳路521号,曲阳路541号"
沪金大楼,9,61991.0,-0.0505662,121.476482,31.252032,天目中路240号
银凯南华公寓,31,28541.0,-0.126384,121.315977,31.293908000000002,南华路50弄1-11号
爱博三村,52,49307.0,0.0064005,121.316589,31.21793,申滨路1058弄
万泰公寓,89,44835.0,-0.000545759,121.354118,31.164406,七莘路3128弄38支弄
昆山小区,1,58749.0,0.0575836,121.49567900000001,31.255148,昆山路103弄
大华碧云天,19,54759.0,0.0589906,121.40210400000001,31.296944,华和路728弄
西林花园(南区),3,39370.0,0.046200599999999994,121.22136200000001,31.032915999999997,思贤路1129弄
枫叶公寓,35,59505.0,-0.0325491,121.488991,31.297973,新市南路533弄
亚都国际名园,431,91583.0,0.0127958,121.444115,31.194956,南丹东路300弄
翔瑞新苑(东区),9,34664.0,0.00910352,121.30362,31.307369,鹤槎路185弄
乐山六七村,76,81670.0,-0.00325608,121.437118,31.201432,"秀山路4弄,乐山支路21弄,乐山路30弄,秀山路16弄,秀山支路27弄"
龙漕路6弄小区,1,65079.0,,121.44208,31.17466,龙漕路6弄
金梅公寓,1,47693.0,0.00859608,121.416319,31.149696000000002,虹梅路263号
联富假日公寓,121,77988.0,0.10269400000000001,121.487176,31.24993,山西北路222弄
静安河滨花园,243,82741.0,0.040418300000000004,121.457429,31.247797,西苏州路85弄
万荣小区,133,55102.0,0.00434114,121.446523,31.290938,"灵石路733弄,彭越浦路800弄,灵石路737弄,灵石路735弄"
呼玛五村,170,47424.0,0.0098969,121.445895,31.347257,呼玛五村1-85号
嘉华居(公寓),58,31521.0,,121.26199799999999,31.405510999999997,"平城路388弄,永靖路501弄"
协和小区,28,67344.0,0.0711852,121.433102,31.216981,延安西路1289弄
绿洲比华利花园,1365,52253.0,0.038848400000000005,121.338664,31.092710999999998,明华路366弄
白金果岭(别墅),20,55000.0,,121.32317900000001,31.313678000000003,"芳林路888弄,栖林路255弄"
国贸天悦,180,,,121.226351,31.132221,"勋业东路188弄,马尾山路179弄"
德都路165弄小区,2,35773.0,-0.0491023,121.433423,31.415033,德都路165弄
法华镇路681弄小区,10,79448.0,-0.000957842,121.42913,31.212621999999996,法华镇路681弄
通用国际,141,43291.0,-0.019862599999999998,121.324518,31.288469,德园南路111弄
东旺公寓,82,57213.0,-0.0558808,121.387612,31.250684000000003,真光路1339弄
新明星花园(三期),2,54810.0,-0.0230993,121.361576,31.182171999999998,航东路528弄45支弄
南长苑,62,89606.0,0.017005000000000003,121.43531100000001,31.231572999999997,长宁路209弄
疁南小区,2,34482.0,-0.0222014,121.26226299999999,31.382327000000004,南大街9弄
广延路52弄小区,1,61283.0,0.000793439,121.46305,31.278921999999998,广延路52弄
马克思公寓,18,111028.0,0.0018448,121.45889199999999,31.235415000000003,北京西路1205号
上海别墅,133,126660.0,0.023560400000000002,121.474492,31.225381,南昌路110弄1-25号
美丽大厦,6,24937.0,-0.0560115,121.314031,31.140559000000003,沪松公路1686号
罗新苑(西区),9,28333.0,0.065807,121.35661200000001,31.428332,祁北东路211弄
德安大厦,11,81587.0,0.108771,121.44918999999999,31.240628000000005,常德路812弄
御江金都(二期),2,39063.0,0.0178712,121.25368,31.405419000000002,柳湖路299弄
长江紫园,1,7752.0,-0.07222970000000001,121.244215,31.900273,中华西路344号
怡景花园,58,18820.0,-0.191089,121.26251200000002,31.375864,福海路111弄
漕泾一村,70,75015.0,-0.00760409,121.43329299999999,31.171915000000002,康健路105弄
紫阳花苑,110,44811.0,-0.00904162,121.460783,31.120294,龙吟路455弄
金荷雅苑,45,20861.0,-0.0126177,121.361928,30.744248,板桥东路1200弄1-65号
黄浦逸城,9,103516.0,0.236821,121.494607,31.217596,西藏南路1107号
宝林雅苑,18,42487.0,-0.16456600000000002,121.49261100000001,31.372413,凇兴西路176号
淡水小区,29,106382.0,-0.118471,121.479549,31.220311,淡水路332弄
塔城小区,68,35498.0,0.0473702,121.25676000000001,31.385847,"塔城路341弄,城中路41弄,塔城路331弄,城中路43弄"
莘怡公寓,35,38507.0,-0.0005101659999999999,121.38217900000001,31.118834000000003,莘东路498弄
金辉天鹅湾,187,42653.0,0.00955315,121.47895600000001,30.931079999999998,高州路100弄
长乐路669号小区,9,124890.0,0.000603652,121.45636499999999,31.222819,长乐路669号
甜爱别墅,313,69084.0,0.034285500000000003,121.49258799999998,31.277656,祥德路96弄
红醍半岛(别墅),31,42947.0,,121.492171,31.105553999999998,"江柳路888弄,江柳路889弄"
欣逸家园,108,71797.0,0.0060699,121.491323,31.303534999999997,纪念路555弄
绿园十一村,13,56017.0,-0.0104685,121.36496299999999,31.210888,福泉路435弄
中京苑,9,27628.0,-0.07888560000000001,121.282552,31.115516999999997,沪松公路2818弄
益民公寓,31,76043.0,-0.00341149,121.445943,31.236486,延平路223弄2-4号
古华B区,19,29183.0,0.0713618,121.473808,30.923865000000003,古华新村B区
翔茂新村,65,11804.0,0.07670239999999999,121.35101200000001,30.854207000000002,广玉路50号
丰翔新城(北区),47,38094.0,0.00519179,121.35538999999999,31.322139,城银路655弄
和源馨苑(西区),20,49114.0,-0.11344000000000001,121.472427,31.253391999999998,京江路108弄
嘉旺苑,51,39381.0,-0.013121700000000002,121.331079,31.262338,靖远路1288弄
天润苑,16,39569.0,0.02841,121.461151,31.122615000000003,华济路100弄
仁育苑,3,26137.0,0.017646799999999997,121.25758700000002,31.110128000000003,泗滨路666弄
虹华大楼,42,39985.0,-0.000359483,121.47878,31.292979,广灵四路341弄
和源名邸,21,64611.0,-0.00516177,121.46983200000001,31.271568,俞泾港路99弄
保利建工西郊锦庐(别墅),136,48007.0,0.00503161,121.234807,31.126781,业文路189弄
清涧四街坊,2,54947.0,0.014786099999999998,121.392979,31.268134000000003,清涧路187弄1-59号
志业公寓,19,58752.0,0.00129405,121.478991,31.270498,青云路315弄
明珠家园,29,23496.0,0.029411200000000002,121.26443400000001,31.200902000000003,明珠路1689弄
创业家园,85,16594.0,0.012412200000000002,121.341494,31.265766999999997,张掖路355号
汇丰馨苑,18,15828.0,0.038743900000000005,121.245628,30.835294,汇丰大街159号
高潮新苑,15,28655.0,-0.0378127,121.334324,31.259006,武都路100弄
愉光新村,10,22500.0,-0.0230983,121.2626,31.018704,松东路80弄
江桥三村五街坊,36,43333.0,,121.342624,31.262158000000003,"靖远路650弄,张掖路201弄"
虹景小区,61,57944.0,-0.0261308,121.39948500000001,31.209986999999998,"虹古路270弄,虹古路208弄"
虹桥中园,430,58378.0,,121.37490700000001,31.200590000000002,"哈密路1945弄,哈密路1999弄"
邮电二村,92,78572.0,0.061571400000000005,121.492397,31.289044,"赤峰路610号,赤峰路620号,东体育会路800弄,赤峰路600弄"
长寿花苑,4,47122.0,-0.0395249,121.386316,31.111421000000004,莘浜路21弄
嘉年花苑(西区),4,18193.0,0.0252179,121.408543,31.636266,体育路128弄
御上海,442,42735.0,-0.00189182,121.240749,31.054959999999998,谷阳北路2399弄
西上海御庭(曹安景林苑),45,28452.0,0.00338176,121.21005500000001,31.293707,曹安公路4908弄
和嘉公寓,1,64014.0,-0.032847900000000006,121.40033600000001,31.160228999999998,东兰路591弄
长建公寓,1,61662.0,0.0225402,121.407046,31.218237,古北路373弄
恒通小区,2,42311.0,-0.0020349,121.464771,31.247275,恒通路270弄
海关二村,32,99540.0,0.0217164,121.45714199999999,31.237715,新闸路1335弄
嘉福坊,1,42512.0,-0.0249294,121.374571,31.261979999999998,铜川路2588弄
上院(南区),93,34066.0,-0.0006019080000000001,121.45886200000001,30.944193,韩村路777弄
良友公寓,32,112889.0,,121.450126,31.216855,"复兴西路91号,复兴西路93号"
静安阳光华庭,31,96544.0,0.017350400000000002,121.442849,31.237821999999998,泰州路228弄
高尔夫公馆,60,48449.0,0.0306178,121.325519,31.313689,栖林路265弄
中大九里德,110,41614.0,-0.0135315,121.313837,31.157383000000003,涞坊路650弄
风荷丽景尚城(东区公寓),29,37443.0,0.0732561,121.27135,31.351782,宝塔路99弄
平福小区,30,59852.0,-0.20005599999999998,121.4544,31.146409999999996,上中路483弄
国煌田林亲家,5,74861.0,0.0147317,121.431913,31.179170000000003,田林东路556弄
海厦小区,37,69895.0,0.0678555,121.427526,31.217104,昭化路518弄1-15号
云间水庄,289,53412.0,0.00653253,121.35466699999999,31.094465000000003,春莘路200弄
浦南园,61,30821.0,0.030354700000000002,121.479846,30.910660999999998,环城东路1857弄
复兴中路1132号洋房,9,136493.0,-0.0365099,121.46423100000001,31.219310999999998,复兴中路1132号
虹桥中山广场,179,72061.0,0.0327575,121.42302099999999,31.203334,虹桥路977号
天虹五村,9,33724.0,0.120475,121.250976,31.040242,茸平路161弄1-88号
丽和苑,39,59333.0,-0.00310772,121.38905700000001,31.242051,真北路1029弄
星河景苑,53,41351.0,-0.000192595,121.433131,31.007678000000002,新闵路481弄
怒江南苑,30,59540.0,0.00282841,121.403516,31.241341,怒江路651弄31-45号
古华二区,38,27854.0,0.00774864,121.472076,30.92213,古华新村96-131号、300-350号
虹桥城市花园(公寓),187,84195.0,0.00267457,121.41726299999999,31.198331,黄金城道99弄1-51号
新月雅苑,84,39000.0,,121.440041,31.41354,"春雷路250弄,春雷路288弄"
法华镇路363弄小区,29,78655.0,0.0228969,121.434808,31.210309000000002,法华镇路363弄
安贝尔花园(公寓),171,27786.0,-0.0105369,121.314851,31.009961999999998,影振路299弄
南洋瑞都剑桥府邸(别墅),12,44267.0,-0.057036699999999996,121.41658500000001,31.027966999999997,金平路777弄
碧桂园招商凤凰城,45,10997.0,0.0025367,121.30426200000001,31.528678999999997,郑和大街
首创锦悦,139,38253.0,0.0105451,121.22783799999999,31.073408,云恩路58弄
大华新村,9,128760.0,0.000709117,121.45124299999999,31.219553,五原路212弄
金地都会艺境(公寓),83,39825.0,-0.0331986,121.352245,31.082085,陈春公路677弄
汇成三村,147,60510.0,-0.0356297,121.440343,31.150342,汇成三村
